saleprice,x0_20,x0_30,x0_40,x0_45,x0_50,x0_60,x0_70,x0_75,x0_80,x0_85,x0_90,x0_120,x0_160,x0_180,x0_190,x1_A (agr),x1_C (all),x1_FV,x1_I (all),x1_RH,x1_RL,x1_RM,x2_Bnk,x2_HLS,x2_Low,x2_Lvl,x3_Corner,x3_CulDSac,x3_FR2,x3_FR3,x3_Inside,x4_Blmngtn,x4_Blueste,x4_BrDale,x4_BrkSide,x4_ClearCr,x4_CollgCr,x4_Crawfor,x4_Edwards,x4_Gilbert,x4_Greens,x4_GrnHill,x4_IDOTRR,x4_Landmrk,x4_MeadowV,x4_Mitchel,x4_NAmes,x4_NPkVill,x4_NWAmes,x4_NoRidge,x4_NridgHt,x4_OldTown,x4_SWISU,x4_Sawyer,x4_SawyerW,x4_Somerst,x4_StoneBr,x4_Timber,x4_Veenker,x5_1Fam,x5_2fmCon,x5_Duplex,x5_Twnhs,x5_TwnhsE,x6_1.5Fin,x6_1.5Unf,x6_1Story,x6_2.5Fin,x6_2.5Unf,x6_2Story,x6_SFoyer,x6_SLvl,x7_Flat,x7_Gable,x7_Gambrel,x7_Hip,x7_Mansard,x7_Shed,x8_AsbShng,x8_AsphShn,x8_BrkComm,x8_BrkFace,x8_CBlock,x8_CemntBd,x8_HdBoard,x8_ImStucc,x8_MetalSd,x8_Plywood,x8_Stone,x8_Stucco,x8_VinylSd,x8_Wd Sdng,x8_WdShing,x9_AsbShng,x9_AsphShn,x9_Brk Cmn,x9_BrkFace,x9_CBlock,x9_CmentBd,x9_HdBoard,x9_ImStucc,x9_MetalSd,x9_Plywood,x9_Stone,x9_Stucco,x9_VinylSd,x9_Wd Sdng,x9_Wd Shng,x10_BrkCmn,x10_BrkFace,x10_None,x10_Stone,x11_BrkTil,x11_CBlock,x11_PConc,x11_Slab,x11_Stone,x11_Wood,x12_N,x12_Y,x13_2Types,x13_Attchd,x13_Basment,x13_BuiltIn,x13_CarPort,x13_Detchd,x13_NA,x14_COD,x14_CWD,x14_Con,x14_ConLD,x14_ConLI,x14_ConLw,x14_New,x14_Oth,x14_WD ,lot_shape,overall_qual,overall_cond,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating_qc,electrical,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_qual,totrms_abvgrd,fireplaces,fireplace_qu,garage_finish,garage_cars,paved_drive,exter_qual_cond,bsmt_qual_cond,bsmt_total_bath,total_bath,lot_frontage,lot_area,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,gr_liv_area,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,property_age,garage_age,age_remod_add,1st_flr_sf_total_bsmt_sf,bsmtfin_sf_1_total_bsmt_sf,gr_liv_area_2nd_flr_sf,gr_liv_area_1st_flr_sf
82500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7058323686080311,-1.4647623854528329,1.2811093807012737,-2.3758758586437256,-0.22522830300713687,-0.6174660351299196,0.10566186169230907,-0.5725703066528626,-0.7560802921321155,-0.29750962805359066,-0.1765172115812345,0.2807597294915811,-0.8204119913020025,-0.24980647494384126,-1.028700340563963,-0.7443074941881649,-1.0427532464014508,-2.289302077359889,-0.9264573230704382,-0.9174730643773599,-0.9661960654916191,-1.9177748560552539,-2.3142785639361163,0.3021694681740778,-0.1787326037596668,-0.228395172843989,-0.8859996637293245,-1.1780396043599466,-0.23142881509235075,-0.6890079910960334,-0.5731035134835074,-0.36853080728228943,-0.30201053511750503,-0.9548659211158718,-1.4746039090125471,-1.1906685643992132,-0.7748312062495162,-1.613381654991908,-2.204481252851205,0.5561870022218242,-0.7103460663108121,-0.377067907747559,-0.10554199315266895,-0.28576566661300395,1.0896908983824602,1.4241243477176735,-0.10633764109251942,-1.0468759284657676,-0.5997326063443216,-0.6595613824222436,-1.1756048746757188
179200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7058323686080311,-0.06498653899265358,-0.524466216550543,1.0061317766604299,-0.22522830300713687,0.6107136726558379,0.10566186169230907,-0.5725703066528626,1.1313820612346752,-0.29750962805359066,-0.1765172115812345,0.2807597294915811,1.0791840903972592,-0.24980647494384126,0.7878934647253651,-0.7443074941881649,-1.0427532464014508,0.7329459070257063,-0.9264573230704382,-0.9174730643773599,-0.9661960654916191,0.33511171686361996,0.28858918540323253,0.3021694681740778,-0.1787326037596668,-0.228395172843989,1.0299599789720022,0.3847244412942127,-0.23142881509235075,-0.2976203460625379,-0.5731035134835074,-0.024889666802800744,-0.30201053511750503,1.3362867067239703,1.230105927474734,1.1038917401479091,-0.7748312062495162,0.169395891573987,0.2571520516520466,-0.7178500120740325,-0.7103460663108121,0.4782731512276372,-0.10554199315266895,-0.28576566661300395,-0.7029969477309658,-0.613487035503389,-0.5334100612800912,1.1412378296759118,0.1655658140480458,-0.6595613824222436,0.5804034183597327
142500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7058323686080311,-0.7648744622227432,0.37832158207536537,-0.6848720409916479,-0.22522830300713687,-0.6174660351299196,0.10566186169230907,-0.5725703066528626,0.6595164728929775,-0.29750962805359066,-0.1765172115812345,0.2807597294915811,1.0791840903972592,-0.24980647494384126,-1.028700340563963,-0.7443074941881649,0.18441214853684873,-0.7781780851670912,-0.27694527259236207,-0.9174730643773599,-0.9661960654916191,1.461555003323057,-1.012844689266442,0.3021694681740778,-0.1787326037596668,-0.228395172843989,1.0299599789720022,-1.1780396043599466,0.5440746859028558,-0.15344025907779008,-0.5731035134835074,0.7609030744269634,-0.30201053511750503,-0.6220218577679942,0.02176802649859798,-0.2617289255341153,-0.7748312062495162,-0.891634343752428,-0.8736171222502033,-0.7178500120740325,0.6478373472574072,-0.377067907747559,-0.10554199315266895,-0.28576566661300395,0.12695112917339815,0.32985156783969555,-0.5334100612800912,-0.2209246589343644,0.3588657136485173,-0.6595613824222436,-0.6253736659767656
115400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7058323686080311,-1.4647623854528329,-2.3300418138023598,-0.6848720409916479,-0.22522830300713687,-0.6174660351299196,0.10566186169230907,-0.5725703066528626,-0.28421470379041774,0.7278025006279417,-1.2234689338945708,0.2807597294915811,1.0791840903972592,-0.24980647494384126,-1.028700340563963,-0.7443074941881649,0.18441214853684873,-0.7781780851670912,-0.9264573230704382,-0.9174730643773599,-0.9661960654916191,-0.791331569595817,0.28858918540323253,-3.532337658965189,-0.1787326037596668,-0.228395172843989,1.0299599789720022,-1.1780396043599466,0.14081286538534837,0.6198494989507307,-0.5731035134835074,0.165258430929183,0.5678860853881061,-0.4806771185380736,-0.10468593988262555,-0.40464271612874575,-0.7748312062495162,-1.002672391635425,-0.15699797500350995,-0.7178500120740325,-0.7103460663108121,-0.377067907747559,-0.10554199315266895,-0.28576566661300395,0.22654489840192182,0.44305220024086567,-0.5334100612800912,-0.33262818875206357,-0.055531791779060286,-0.6595613824222436,-0.7242528801820365
226000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7058323686080311,0.6349013842374361,-0.524466216550543,1.0061317766604299,-0.22522830300713687,0.6107136726558379,0.10566186169230907,-0.5725703066528626,1.1313820612346752,-0.29750962805359066,0.8704345107321019,0.2807597294915811,1.0791840903972592,-0.24980647494384126,0.7878934647253651,1.2401084145838643,0.18441214853684873,0.7329459070257063,0.372566777885714,0.655200659586764,0.6957965361298666,1.461555003323057,0.28858918540323253,0.3021694681740778,-0.1787326037596668,-0.228395172843989,1.0299599789720022,1.1661064641212924,-1.7824358170827637,-0.43800622023189756,-0.5731035134835074,0.680720141648416,-0.30201053511750503,-0.5467899804359397,0.01708454626225637,-0.26702202888947196,1.277315861573975,0.8973119832514113,0.8202099530601628,-0.7178500120740325,2.9166210040134097,-0.377067907747559,-0.10554199315266895,-0.28576566661300395,-1.0017782554165366,-0.9530889327068994,-0.5334100612800912,-0.22516605767636574,0.3061624769463959,1.1090476892170993,0.1885700464778204
144152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7058323686080311,0.6349013842374361,-0.524466216550543,1.0061317766604299,-0.22522830300713687,0.6107136726558379,0.10566186169230907,-0.5725703066528626,-1.227945880473813,-0.29750962805359066,0.8704345107321019,0.2807597294915811,-0.8204119913020025,-0.24980647494384126,0.7878934647253651,1.2401084145838643,-1.0427532464014508,0.7329459070257063,-1.5759693735485143,-0.9174730643773599,-0.9661960654916191,0.33511171686361996,0.28858918540323253,0.3021694681740778,-0.1787326037596668,-0.228395172843989,-0.8859996637293245,1.1661064641212924,-0.851831615888516,-1.0027602046762032,-0.5731035134835074,-1.0099942695106683,-0.30201053511750503,0.09382085381579724,-1.053090687741802,-1.6882202798027415,0.6371965927116018,-0.6017016631690472,0.029136868437189607,-0.7178500120740325,1.8516817365565106,-0.377067907747559,-0.10554199315266895,-0.28576566661300395,-1.1677678707974095,-1.1417566533755164,-0.5334100612800912,-1.0322034148592223,-0.7605457828620423,0.09747304834494977,-1.066718504855358
370000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0800217077619023,1.3347893074675259,-0.524466216550543,1.0061317766604299,-0.22522830300713687,1.8388933804415954,0.10566186169230907,2.2225517370570858,-1.227945880473813,-0.29750962805359066,0.8704345107321019,0.2807597294915811,-0.8204119913020025,-0.24980647494384126,0.7878934647253651,1.2401084145838643,1.4115775434751483,0.7329459070257063,1.6715908788418663,0.655200659586764,1.2497940700036951,1.461555003323057,1.590023060072907,0.3021694681740778,-0.1787326037596668,-0.228395172843989,-0.8859996637293245,1.1661064641212924,1.6918198673757614,0.9338935750551611,0.7357842167635973,-1.0099942695106683,-0.30201053511750503,2.749734099023176,1.675036549927187,1.7099520743362493,1.310263176883068,2.462125954343275,1.4949487605326985,1.3641129137265138,0.18482027445005975,-0.377067907747559,-0.10554199315266895,-0.28576566661300395,-1.0349761784927112,-0.9908224768406227,-0.5334100612800912,1.8462350707155437,-0.7605457828620423,1.8463697845564824,2.6848647734130306
149900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7058323686080311,-0.7648744622227432,1.2811093807012737,-0.6848720409916479,-0.22522830300713687,0.6107136726558379,0.10566186169230907,0.3591370412504536,-0.28421470379041774,4.829051015354072,-1.2234689338945708,0.2807597294915811,1.0791840903972592,-0.24980647494384126,-1.028700340563963,-0.7443074941881649,-1.0427532464014508,0.7329459070257063,-0.9264573230704382,-0.9174730643773599,-0.9661960654916191,-0.791331569595817,0.28858918540323253,0.3021694681740778,-0.1787326037596668,-0.228395172843989,1.0299599789720022,-1.1780396043599466,0.575094825942664,0.4137945568227308,-0.5731035134835074,-0.5357694956489739,3.262149229454097,-1.1919603224047708,-0.5074652402080042,-0.8598496046894205,-0.7748312062495162,-1.35634913674423,0.09893743472745194,2.630381409642517,-0.7103460663108121,-0.377067907747559,-0.10554199315266895,-0.28576566661300395,-0.3378197938930456,-0.1984180500324318,-0.5334100612800912,-0.6494662872164634,-0.5247534627929343,-0.6595613824222436,-1.0047158365235302
172785,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0800217077619023,-0.06498653899265358,-0.524466216550543,1.0061317766604299,-0.22522830300713687,0.6107136726558379,0.10566186169230907,-0.5725703066528626,-1.227945880473813,-0.29750962805359066,-0.1765172115812345,0.2807597294915811,-0.8204119913020025,-0.24980647494384126,0.7878934647253651,1.2401084145838643,0.18441214853684873,-0.7781780851670912,1.02207882836379,-0.9174730643773599,-0.9661960654916191,0.33511171686361996,0.28858918540323253,0.3021694681740778,-0.1787326037596668,-0.228395172843989,-0.8859996637293245,1.1661064641212924,1.4746788870971035,0.8064955832153992,-0.5731035134835074,-1.0099942695106683,-0.30201053511750503,0.3856293477098269,-0.7533479526159389,-1.1377375308456463,0.9384291898233069,-0.0752990657978025,-0.20818505694970232,-0.7178500120740325,-0.7103460663108121,-0.377067907747559,-0.10554199315266895,-0.28576566661300395,-1.200965793873584,-1.1794901975092398,-0.5334100612800912,-0.813735299694661,-0.7605457828620423,0.45492788356586805,-0.6799454889688775
129000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7058323686080311,-0.7648744622227432,2.183897179327182,-0.6848720409916479,-0.22522830300713687,-0.6174660351299196,0.10566186169230907,-0.5725703066528626,0.6595164728929775,2.7784267579910065,-0.1765172115812345,0.2807597294915811,1.0791840903972592,-0.24980647494384126,-1.028700340563963,-0.7443074941881649,0.18441214853684873,0.7329459070257063,-0.9264573230704382,-0.9174730643773599,-0.9661960654916191,0.33511171686361996,0.28858918540323253,0.3021694681740778,-0.1787326037596668,-0.228395172843989,1.0299599789720022,-1.1780396043599466,0.07877258530573185,-0.41611653091235085,-0.5731035134835074,-0.09819977677175833,0.5980908291556621,-0.5513494881530339,-0.43487129654470924,-0.777806502681392,-0.7748312062495162,-1.2926050722188058,1.145945929081387,0.7892425536174077,-0.7103460663108121,-0.377067907747559,-0.10554199315266895,-0.28576566661300395,0.6913158214683656,-0.16068450589870842,1.687366523695282,-0.5967424536577524,-0.29031492711798057,-0.6595613824222436,-0.9580450532395736
181000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0800217077619023,-0.06498653899265358,-0.524466216550543,-0.6848720409916479,2.4083340685834562,0.6107136726558379,-2.029751318434974,-0.5725703066528626,-1.227945880473813,-0.29750962805359066,-1.2234689338945708,0.2807597294915811,-0.8204119913020025,-0.24980647494384126,0.7878934647253651,-0.7443074941881649,0.18441214853684873,-0.7781780851670912,0.372566777885714,0.655200659586764,0.6957965361298666,-0.791331569595817,0.28858918540323253,0.3021694681740778,-0.1787326037596668,-1.5636912369354534,-0.8859996637293245,0.3847244412942127,-0.2934690951719673,1.0202848822363055,-0.5731035134835074,-1.0099942695106683,-0.30201053511750503,1.8309932940286924,0.7313152823043523,1.1330038086023708,-0.7748312062495162,0.19201475317978267,-0.1802648304335974,0.7737055168577021,-0.7103460663108121,-0.377067907747559,-0.10554199315266895,-0.28576566661300395,-0.2050281015883474,-0.04748387349753827,0.2780275370762952,0.8200330548601651,-0.7605457828620423,-0.6595613824222436,0.6112508304069216
148000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7058323686080311,-0.7648744622227432,0.37832158207536537,-0.6848720409916479,-0.22522830300713687,-0.6174660351299196,0.10566186169230907,1.2908443891537698,0.1876508845512799,1.7531146293094741,0.8704345107321019,0.2807597294915811,1.0791840903972592,-0.24980647494384126,-1.028700340563963,-0.7443074941881649,0.18441214853684873,-0.7781780851670912,-0.27694527259236207,0.655200659586764,0.6957965361298666,0.33511171686361996,-1.012844689266442,0.3021694681740778,-0.1787326037596668,-0.228395172843989,1.0299599789720022,-1.1780396043599466,2.0950816878932685,-0.007508996947478556,1.037835231436006,0.5432636854566205,1.395496064619139,-1.0483358293163032,0.019426286380427177,0.561348646223849,-0.7748312062495162,-0.252137438352205,-0.8084699270459584,0.7659369984778492,-0.7103460663108121,-0.377067907747559,-0.10554199315266895,1.8494875684367678,0.4589303599351437,0.7071870091769293,-0.5334100612800912,0.10778274134986582,0.22036536537263035,-0.6595613824222436,0.04480323895191986
